tx	gene_id	Mycangia_BH1	Mycangia_BH2	Mycangia_BH3	Mycangia_BH4	Mycangia_BH5	Mycangia_EF1	Mycangia_EF2	Mycangia_EF3	Mycangia_EF4	Mycangia_EP1	Mycangia_EP2	Mycangia_EP3	Mycangia_EP4	Mycangia_LP2	Mycangia_LP3	Mycangia_LP4
CEP52_008057-T1_mrna	gene-CEP52_008057	1	6	0	0	1	1	0	0	0	0	1	0	0	0	0	0
CEP52_008058-T1_mrna	gene-CEP52_008058	2	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0
CEP52_008059-T1_mrna	gene-CEP52_008059	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008060-T1_mrna	gene-CEP52_008060	3	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008061-T1_mrna	gene-CEP52_008061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008062-T1_mrna	gene-CEP52_008062	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008063-T1_mrna	gene-CEP52_008063	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_008064-T1_mrna	gene-CEP52_008064	2	6	1	1	4	0	0	0	0	1	0	0	0	0	0	2
CEP52_008065-T1_mrna	gene-CEP52_008065	7	9	0	1	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_008066-T1_mrna	gene-CEP52_008066	22	35	20	15	14	0	0	1	0	0	0	0	0	0	0	1
CEP52_008067-T1_mrna	gene-CEP52_008067	28	55	23	10	12	3	0	0	0	0	0	0	0	0	0	1
CEP52_008068-T1_mrna	gene-CEP52_008068	5	3	2	5	5	1	0	0	0	0	0	0	0	0	0	0
CEP52_008069-T1_mrna	gene-CEP52_008069	150	422	130	134	121	0	1	1	0	4	4	2	0	0	0	17
CEP52_008070-T1_mrna	gene-CEP52_008070	1	9	3	0	2	0	0	1	0	0	1	0	0	0	0	1
CEP52_008071-T1_mrna	gene-CEP52_008071	9	27	5	5	4	0	0	0	0	0	2	0	0	0	0	4
CEP52_008072-T1_mrna	gene-CEP52_008072	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008073-T1_mrna	gene-CEP52_008073	5	15	3	2	5	0	0	1	0	0	0	1	0	0	0	2
CEP52_008074-T1_mrna	gene-CEP52_008074	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_008075-T1_mrna	gene-CEP52_008075	2	4	1	3	4	0	0	0	0	0	0	0	0	0	0	0
CEP52_008076-T1_mrna	gene-CEP52_008076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008077-T1_mrna	gene-CEP52_008077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008078-T1_mrna	gene-CEP52_008078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008079-T1_mrna	gene-CEP52_008079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008080-T1_mrna	gene-CEP52_008080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008081-T1_mrna	gene-CEP52_008081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008082-T1_mrna	gene-CEP52_008082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008083-T1_mrna	gene-CEP52_008083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008084-T1_mrna	gene-CEP52_008084	45	93	56	24	39	2	0	1	0	0	0	0	0	0	0	10
CEP52_008085-T1_mrna	gene-CEP52_008085	9	16	12	0	6	0	0	0	0	0	1	0	0	0	0	1
CEP52_008086-T1_mrna	gene-CEP52_008086	1	5	5	0	3	0	0	1	0	0	0	0	0	0	0	0
CEP52_008087-T1_mrna	gene-CEP52_008087	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008088-T1_mrna	gene-CEP52_008088	11	10	4	2	2	1	0	0	0	0	0	0	0	0	0	1
CEP52_008089-T1_mrna	gene-CEP52_008089	1	5	2	1	1	0	0	1	0	0	0	0	0	0	0	0
CEP52_008090-T1_mrna	gene-CEP52_008090	5	5	2	8	0	0	3	0	0	0	0	1	0	0	0	0
CEP52_008091-T1_mrna	gene-CEP52_008091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008092-T1_mrna	gene-CEP52_008092	0	7	4	4	4	0	0	0	0	0	0	0	0	0	0	1
CEP52_008093-T1_mrna	gene-CEP52_008093	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008094-T1_mrna	gene-CEP52_008094	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008095-T1_mrna	gene-CEP52_008095	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_008096-T1_mrna	gene-CEP52_008096	7	16	7	1	3	0	0	0	0	0	0	0	0	0	0	0
CEP52_008098-T1_mrna	gene-CEP52_008098	7	13	5	9	5	0	0	0	0	0	0	0	0	0	0	0
CEP52_008099-T1_mrna	gene-CEP52_008099	3	15	6	0	2	1	0	0	0	0	0	0	0	0	0	0
CEP52_008100-T1_mrna	gene-CEP52_008100	4	7	1	3	0	0	0	1	0	0	0	0	0	0	0	0
CEP52_008101-T1_mrna	gene-CEP52_008101	1	9	0	2	6	0	0	0	0	0	0	0	0	0	0	0
CEP52_008102-T1_mrna	gene-CEP52_008102	18	62	14	21	23	2	0	0	0	0	1	1	0	0	0	1
CEP52_008103-T1_mrna	gene-CEP52_008103	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008104-T1_mrna	gene-CEP52_008104	3	3	5	0	2	0	0	1	0	0	0	0	0	0	0	0
CEP52_008105-T1_mrna	gene-CEP52_008105	7	19	15	11	8	0	0	0	0	0	0	0	0	0	0	0
CEP52_008106-T1_mrna	gene-CEP52_008106	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_008107-T1_mrna	gene-CEP52_008107	4	11	4	11	4	0	0	0	0	0	0	0	0	0	0	0
CEP52_008108-T1_mrna	gene-CEP52_008108	0	1	2	0	6	0	0	0	0	0	0	0	0	0	0	0
CEP52_008109-T1_mrna	gene-CEP52_008109	1	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_008110-T1_mrna	gene-CEP52_008110	2	12	5	4	8	0	0	3	0	0	0	0	0	0	0	0
CEP52_008111-T1_mrna	gene-CEP52_008111	2	12	6	5	11	0	0	0	0	0	0	0	0	0	0	0
CEP52_017690-T1_mrna	gene-CEP52_017690	12	20	4	19	6	0	0	0	0	0	0	0	0	0	0	0
CEP52_017691-T1_mrna	gene-CEP52_017691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_017692-T1_mrna	gene-CEP52_017692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_017693-T1_mrna	gene-CEP52_017693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_017694-T1_mrna	gene-CEP52_017694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_017695-T1_mrna	gene-CEP52_017695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_017696-T1_mrna	gene-CEP52_017696	2	11	3	4	4	0	0	1	0	0	0	0	0	0	0	0
CEP52_017697-T1_mrna	gene-CEP52_017697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_017698-T1_mrna	gene-CEP52_017698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_017699-T1_mrna	gene-CEP52_017699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_017700-T1_mrna	gene-CEP52_017700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008112-T1_mrna	gene-CEP52_008112	23	73	84	17	73	5	0	2	0	0	0	0	0	0	0	1
CEP52_008113-T1_mrna	gene-CEP52_008113	0	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008114-T1_mrna	gene-CEP52_008114	9	43	18	14	18	0	0	1	0	0	0	0	0	0	0	3
CEP52_008115-T1_mrna	gene-CEP52_008115	69	272	91	43	67	4	1	1	0	1	2	5	0	0	0	9
CEP52_008116-T1_mrna	gene-CEP52_008116	5	5	0	1	2	0	0	0	0	0	0	1	0	1	0	0
CEP52_008117-T1_mrna	gene-CEP52_008117	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008118-T1_mrna	gene-CEP52_008118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008119-T1_mrna	gene-CEP52_008119	144	544	282	125	228	25	4	12	0	4	13	13	0	0	0	34
CEP52_008120-T1_mrna	gene-CEP52_008120	1	4	4	3	0	0	0	1	0	0	0	0	0	0	0	0
CEP52_008121-T1_mrna	gene-CEP52_008121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008122-T1_mrna	gene-CEP52_008122	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008123-T1_mrna	gene-CEP52_008123	8	16	9	0	4	4	0	2	0	0	1	0	0	0	0	1
CEP52_008124-T1_mrna	gene-CEP52_008124	1	3	4	0	1	0	0	0	0	0	0	0	0	0	0	2
CEP52_008125-T1_mrna	gene-CEP52_008125	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008126-T1_mrna	gene-CEP52_008126	0	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_008127-T1_mrna	gene-CEP52_008127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008128-T1_mrna	gene-CEP52_008128	10	33	12	13	6	2	0	0	0	1	0	1	0	0	0	3
CEP52_008129-T1_mrna	gene-CEP52_008129	80	199	59	27	82	3	0	7	0	1	0	1	0	0	0	4
CEP52_008130-T1_mrna	gene-CEP52_008130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008131-T1_mrna	gene-CEP52_008131	3	11	1	1	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_008132-T1_mrna	gene-CEP52_008132	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008133-T1_mrna	gene-CEP52_008133	9	19	3	10	13	0	0	1	0	0	0	0	0	0	0	1
CEP52_008134-T1_mrna	gene-CEP52_008134	7	8	4	7	4	0	0	0	0	0	0	0	0	0	0	0
CEP52_008135-T1_mrna	gene-CEP52_008135	3	7	5	2	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_008136-T1_mrna	gene-CEP52_008136	3	3	0	2	3	0	0	0	0	0	0	0	0	0	0	0
CEP52_008137-T1_mrna	gene-CEP52_008137	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008138-T1_mrna	gene-CEP52_008138	0	3	2	0	0	1	0	0	0	0	0	3	0	0	0	2
CEP52_008139-T1_mrna	gene-CEP52_008139	4	11	6	0	8	0	1	0	0	0	0	1	0	0	0	0
CEP52_008140-T1_mrna	gene-CEP52_008140	0	6	6	0	1	0	0	0	0	0	0	0	0	0	0	1
CEP52_008141-T1_mrna	gene-CEP52_008141	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008142-T1_mrna	gene-CEP52_008142	5	22	11	2	8	1	0	2	0	0	0	0	1	0	0	0
CEP52_008143-T1_mrna	gene-CEP52_008143	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008144-T1_mrna	gene-CEP52_008144	4	11	9	6	8	1	0	1	0	1	0	0	0	0	0	0
CEP52_008145-T1_mrna	gene-CEP52_008145	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008146-T1_mrna	gene-CEP52_008146	1	9	1	1	3	0	0	1	0	0	0	1	0	0	0	1
CEP52_008147-T1_mrna	gene-CEP52_008147	0	4	1	3	0	1	0	0	0	0	0	0	0	0	0	0
CEP52_008148-T1_mrna	gene-CEP52_008148	2	13	7	5	3	1	0	0	0	0	0	0	0	0	0	1
CEP52_008149-T1_mrna	gene-CEP52_008149	0	3	1	1	2	0	0	0	0	0	0	0	0	0	0	1
CEP52_008150-T1_mrna	gene-CEP52_008150	6	6	4	6	7	0	0	0	0	0	0	0	0	0	0	0
CEP52_008151-T1_mrna	gene-CEP52_008151	2	13	2	0	4	1	1	0	0	0	1	0	0	0	0	0
CEP52_008152-T1_mrna	gene-CEP52_008152	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008153-T1_mrna	gene-CEP52_008153	1	5	4	5	4	0	0	0	0	0	0	0	0	0	0	0
CEP52_008154-T1_mrna	gene-CEP52_008154	4	9	4	2	3	0	0	0	0	1	0	0	0	0	0	0
CEP52_008155-T1_mrna	gene-CEP52_008155	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008156-T1_mrna	gene-CEP52_008156	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008157-T1_mrna	gene-CEP52_008157	0	5	3	0	1	0	1	0	0	0	0	0	0	0	0	1
CEP52_008158-T1_mrna	gene-CEP52_008158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008159-T1_mrna	gene-CEP52_008159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_017701-T1_mrna	gene-CEP52_017701	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_017702-T1_mrna	gene-CEP52_017702	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_017703-T1_mrna	gene-CEP52_017703	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008160-T1_mrna	gene-CEP52_008160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008161-T1_mrna	gene-CEP52_008161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008162-T1_mrna	gene-CEP52_008162	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
CEP52_008163-T1_mrna	gene-CEP52_008163	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008164-T1_mrna	gene-CEP52_008164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008166-T1_mrna	gene-CEP52_008166	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008167-T1_mrna	gene-CEP52_008167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008168-T1_mrna	gene-CEP52_008168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008169-T1_mrna	gene-CEP52_008169	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008170-T1_mrna	gene-CEP52_008170	8	5	3	20	4	0	0	0	0	0	0	0	0	0	0	0
CEP52_008171-T1_mrna	gene-CEP52_008171	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CEP52_008172-T1_mrna	gene-CEP52_008172	12	33	12	3	6	0	0	2	0	0	0	0	0	0	0	0
CEP52_008173-T1_mrna	gene-CEP52_008173	25	107	64	25	33	2	0	1	0	1	0	0	1	0	0	0
CEP52_008174-T1_mrna	gene-CEP52_008174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008175-T1_mrna	gene-CEP52_008175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008176-T1_mrna	gene-CEP52_008176	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_008177-T1_mrna	gene-CEP52_008177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008178-T1_mrna	gene-CEP52_008178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008179-T1_mrna	gene-CEP52_008179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008180-T1_mrna	gene-CEP52_008180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008181-T1_mrna	gene-CEP52_008181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008182-T1_mrna	gene-CEP52_008182	1	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008183-T1_mrna	gene-CEP52_008183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008184-T1_mrna	gene-CEP52_008184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008185-T1_mrna	gene-CEP52_008185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008186-T1_mrna	gene-CEP52_008186	1	1	4	1	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_008187-T1_mrna	gene-CEP52_008187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008188-T1_mrna	gene-CEP52_008188	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008189-T1_mrna	gene-CEP52_008189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008190-T1_mrna	gene-CEP52_008190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008191-T1_mrna	gene-CEP52_008191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008192-T1_mrna	gene-CEP52_008192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008193-T1_mrna	gene-CEP52_008193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008194-T1_mrna	gene-CEP52_008194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008195-T1_mrna	gene-CEP52_008195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008196-T1_mrna	gene-CEP52_008196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008197-T1_mrna	gene-CEP52_008197	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008198-T1_mrna	gene-CEP52_008198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008199-T1_mrna	gene-CEP52_008199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008200-T1_mrna	gene-CEP52_008200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008201-T1_mrna	gene-CEP52_008201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008202-T1_mrna	gene-CEP52_008202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008203-T1_mrna	gene-CEP52_008203	0	4	1	0	0	0	0	0	0	1	0	1	0	0	0	1
CEP52_008204-T1_mrna	gene-CEP52_008204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008205-T1_mrna	gene-CEP52_008205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008206-T1_mrna	gene-CEP52_008206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008207-T1_mrna	gene-CEP52_008207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008208-T1_mrna	gene-CEP52_008208	1	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_008209-T1_mrna	gene-CEP52_008209	0	6	7	3	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_008210-T1_mrna	gene-CEP52_008210	6	20	15	2	8	1	0	0	0	0	0	0	0	0	0	1
CEP52_008211-T1_mrna	gene-CEP52_008211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008212-T1_mrna	gene-CEP52_008212	0	0	2	2	0	0	0	0	0	0	0	1	1	0	0	0
CEP52_008213-T1_mrna	gene-CEP52_008213	4	8	7	2	3	0	0	1	0	0	0	0	0	0	0	0
CEP52_008214-T1_mrna	gene-CEP52_008214	3	7	8	5	5	0	0	0	0	0	0	0	0	0	0	0
CEP52_008216-T1_mrna	gene-CEP52_008216	2	12	5	0	4	0	0	0	0	0	0	0	0	0	0	0
CEP52_008217-T1_mrna	gene-CEP52_008217	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008218-T1_mrna	gene-CEP52_008218	5	4	0	1	5	0	0	0	0	0	0	0	0	0	0	0
CEP52_008220-T1_mrna	gene-CEP52_008220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008221-T1_mrna	gene-CEP52_008221	2	6	11	3	2	0	0	0	0	0	0	1	0	0	0	4
CEP52_008222-T1_mrna	gene-CEP52_008222	31	75	57	41	20	0	0	1	0	0	1	1	0	0	0	15
CEP52_008223-T1_mrna	gene-CEP52_008223	5	10	6	3	8	0	0	0	0	0	0	1	0	0	0	0
CEP52_008224-T1_mrna	gene-CEP52_008224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008225-T1_mrna	gene-CEP52_008225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008226-T1_mrna	gene-CEP52_008226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008227-T1_mrna	gene-CEP52_008227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008228-T1_mrna	gene-CEP52_008228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008229-T1_mrna	gene-CEP52_008229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008230-T1_mrna	gene-CEP52_008230	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CEP52_008231-T1_mrna	gene-CEP52_008231	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008232-T1_mrna	gene-CEP52_008232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008233-T1_mrna	gene-CEP52_008233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008234-T1_mrna	gene-CEP52_008234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008235-T1_mrna	gene-CEP52_008235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008236-T1_mrna	gene-CEP52_008236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008237-T1_mrna	gene-CEP52_008237	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008238-T1_mrna	gene-CEP52_008238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008239-T1_mrna	gene-CEP52_008239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008240-T1_mrna	gene-CEP52_008240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_008241-T1_mrna	gene-CEP52_008241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_017704-T1_mrna	gene-CEP52_017704	2	6	2	1	3	1	0	0	0	0	0	0	0	0	0	0
CEP52_017705-T1_mrna	gene-CEP52_017705	5	10	3	5	5	0	0	0	0	0	0	0	0	0	0	0
CEP52_017706-T1_mrna	gene-CEP52_017706	0	8	0	1	1	0	0	0	0	0	0	0	0	0	0	1
CEP52_017707-T1_mrna	gene-CEP52_017707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_017708-T1_mrna	gene-CEP52_017708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_017709-T1_mrna	gene-CEP52_017709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001513-T1_mrna	gene-CEP52_001513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001514-T1_mrna	gene-CEP52_001514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001515-T1_mrna	gene-CEP52_001515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001516-T1_mrna	gene-CEP52_001516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001517-T1_mrna	gene-CEP52_001517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001518-T1_mrna	gene-CEP52_001518	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001519-T1_mrna	gene-CEP52_001519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001520-T1_mrna	gene-CEP52_001520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001521-T1_mrna	gene-CEP52_001521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001522-T1_mrna	gene-CEP52_001522	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
CEP52_001523-T1_mrna	gene-CEP52_001523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001524-T1_mrna	gene-CEP52_001524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001525-T1_mrna	gene-CEP52_001525	1	9	8	0	2	0	0	0	0	0	0	0	0	0	0	1
CEP52_001526-T1_mrna	gene-CEP52_001526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001527-T1_mrna	gene-CEP52_001527	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
CEP52_001528-T1_mrna	gene-CEP52_001528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001529-T1_mrna	gene-CEP52_001529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001530-T1_mrna	gene-CEP52_001530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001531-T1_mrna	gene-CEP52_001531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001532-T1_mrna	gene-CEP52_001532	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
CEP52_001533-T1_mrna	gene-CEP52_001533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001534-T1_mrna	gene-CEP52_001534	5	9	5	3	4	1	0	0	0	0	0	0	0	0	0	1
CEP52_001535-T1_mrna	gene-CEP52_001535	13	31	14	4	7	0	1	3	0	0	0	0	0	0	0	0
CEP52_001536-T1_mrna	gene-CEP52_001536	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001537-T1_mrna	gene-CEP52_001537	1	4	3	0	4	1	0	0	0	0	0	0	0	0	0	0
CEP52_001538-T1_mrna	gene-CEP52_001538	3	5	6	1	1	0	0	2	0	0	0	1	1	0	0	0
CEP52_001539-T1_mrna	gene-CEP52_001539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001540-T1_mrna	gene-CEP52_001540	10	22	10	11	13	0	0	0	0	0	0	0	0	0	0	0
CEP52_001541-T1_mrna	gene-CEP52_001541	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CEP52_001542-T1_mrna	gene-CEP52_001542	7	12	8	2	3	1	0	0	0	0	0	0	0	0	0	0
CEP52_001543-T1_mrna	gene-CEP52_001543	14	20	15	4	11	1	0	0	0	2	0	0	0	0	0	0
CEP52_001544-T1_mrna	gene-CEP52_001544	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001545-T1_mrna	gene-CEP52_001545	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_001546-T1_mrna	gene-CEP52_001546	7	14	1	0	6	0	0	3	0	0	0	0	0	0	0	0
CEP52_001547-T1_mrna	gene-CEP52_001547	9	18	12	0	4	0	0	0	0	0	0	1	0	0	0	1
CEP52_001548-T1_mrna	gene-CEP52_001548	0	1	1	4	2	0	0	0	0	0	0	0	0	0	0	0
CEP52_001549-T1_mrna	gene-CEP52_001549	1	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0
