tx	gene_id	Mycangia_BH1	Mycangia_BH2	Mycangia_BH3	Mycangia_BH4	Mycangia_BH5	Mycangia_EF1	Mycangia_EF2	Mycangia_EF3	Mycangia_EF4	Mycangia_EP1	Mycangia_EP2	Mycangia_EP3	Mycangia_EP4	Mycangia_LP2	Mycangia_LP3	Mycangia_LP4
CEP52_007781-T1_mrna	gene-CEP52_007781	12.417952	32.690369	20.207557	21.661366	39.690496	0	0	0	0	0	0	0	0	0	0	178.351011
CEP52_007782-T1_mrna	gene-CEP52_007782	0	0	7.068035	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007783-T1_mrna	gene-CEP52_007783	0	16.724932	16.821346	0	21.999696	0	0	0	0	0	0	0	0	0	0	0
CEP52_007784-T1_mrna	gene-CEP52_007784	0	0	0	0	112.439594	0	0	0	0	0	0	0	0	0	0	0
CEP52_007785-T1_mrna	gene-CEP52_007785	0	14.494849	36.4306	20.762428	57.197808	0	0	0	0	0	0	0	0	0	0	64.308561
CEP52_007786-T1_mrna	gene-CEP52_007786	0	12.226528	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007787-T1_mrna	gene-CEP52_007787	0	4.489396	9.032664	0	11.81067	0	0	0	0	0	0	0	0	0	0	0
CEP52_007788-T1_mrna	gene-CEP52_007788	165.420972	87.429512	134.584785	73.437204	94.711569	263.86523	0	0	0	0	0	0	0	0	0	274.132821
CEP52_007789-T1_mrna	gene-CEP52_007789	28.80784	11.585052	23.435369	32.653182	91.451277	0	0	0	0	0	0	0	0	0	0	0
CEP52_007790-T1_mrna	gene-CEP52_007790	1409.966985	1004.80851	2611.428716	965.606095	1032.876741	0	0	1977.258272	0	0	0	1034.105867	6614.867355	0	0	843.909936
CEP52_007791-T1_mrna	gene-CEP52_007791	29.300728	26.395413	29.139045	26.592412	41.660232	67.462074	0	0	0	0	0	0	0	0	0	0
CEP52_007792-T1_mrna	gene-CEP52_007792	47.825915	34.828219	7.782381	44.322375	0	0	0	0	0	0	0	0	0	0	0	68.689021
CEP52_007793-T1_mrna	gene-CEP52_007793	0	83.464899	37.454135	105.048197	122.007228	0	0	0	0	0	0	0	0	0	0	0
CEP52_007794-T1_mrna	gene-CEP52_007794	12.913428	0	0	14.902077	0	267.782815	0	0	0	0	0	0	0	0	0	0
CEP52_007795-T1_mrna	gene-CEP52_007795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007796-T1_mrna	gene-CEP52_007796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007797-T1_mrna	gene-CEP52_007797	0	3.730859	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007798-T1_mrna	gene-CEP52_007798	28.064932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007799-T1_mrna	gene-CEP52_007799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007800-T1_mrna	gene-CEP52_007800	22.072366	25.04437	25.143087	15.432736	9.411539	0	1756.493727	0	0	0	0	0	0	0	0	0
CEP52_007801-T1_mrna	gene-CEP52_007801	12.023513	4.869843	9.782865	13.985391	6.405347	0	0	0	0	0	0	0	0	0	0	0
CEP52_007802-T1_mrna	gene-CEP52_007802	48.881548	108.264829	178.95085	83.51812	233.077009	0	0	0	0	0	0	0	0	0	0	0
CEP52_007803-T1_mrna	gene-CEP52_007803	19.214808	7.773663	15.633458	0	10.225249	199.176709	0	241.438723	0	0	0	0	0	0	0	0
CEP52_007804-T1_mrna	gene-CEP52_007804	0	35.363758	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007805-T1_mrna	gene-CEP52_007805	1932.353789	1660.74475	663.498926	554.93617	1566.404447	183.754596	0	445.462468	0	3567.551186	894.578694	1187.714238	0	0	0	254.615307
CEP52_007806-T1_mrna	gene-CEP52_007806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007807-T1_mrna	gene-CEP52_007807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007808-T1_mrna	gene-CEP52_007808	44.739086	80.238389	104.004494	14.861838	61.280579	0	0	0	0	0	0	0	1099.748537	0	0	45.897031
CEP52_007809-T1_mrna	gene-CEP52_007809	0	55.936929	18.826604	0	49.060532	480.274573	0	582.803686	0	0	1163.103308	0	0	0	0	0
CEP52_007810-T1_mrna	gene-CEP52_007810	206.749713	263.417683	361.65893	263.222404	197.997261	0	0	259.815339	0	0	0	276.822851	0	0	0	296.939924
CEP52_007811-T1_mrna	gene-CEP52_007811	8.015308	32.443563	0	0	0	0	0	0	0	0	0	0	0	0	0	172.6777
CEP52_007812-T1_mrna	gene-CEP52_007812	15.322485	92.816721	0	52.900777	65.118673	0	0	0	0	0	0	0	0	0	0	110.03239
CEP52_007814-T1_mrna	gene-CEP52_007814	222.97513	178.87283	271.999488	166.969116	274.56073	771.14939	0	0	0	0	0	0	0	0	0	266.914958
CEP52_007815-T1_mrna	gene-CEP52_007815	47.703699	57.236649	116.331968	52.990944	100.421986	0	0	0	0	0	0	0	0	0	0	0
CEP52_007816-T1_mrna	gene-CEP52_007816	60.414334	12.142485	24.573456	0	95.852947	0	0	0	0	0	0	800.880309	0	0	0	0
CEP52_007817-T1_mrna	gene-CEP52_007817	85.855351	92.076552	93.125337	64.89079	30.285075	0	3778.43436	0	0	0	0	0	0	0	0	411.042813
CEP52_007818-T1_mrna	gene-CEP52_007818	17.784137	36.033101	25.322838	41.446682	61.61178	0	0	0	0	0	224.633632	0	0	0	0	31.927817
CEP52_007819-T1_mrna	gene-CEP52_007819	64.437094	64.715282	26.209883	145.524214	68.112567	0	0	0	0	0	0	0	0	0	0	0
CEP52_007820-T1_mrna	gene-CEP52_007820	89.903331	29.020664	0	20.63023	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007821-T1_mrna	gene-CEP52_007821	62.755226	33.730915	68.070396	119.605218	66.562821	0	0	526.610267	0	0	0	0	0	0	0	300.432824
CEP52_007822-T1_mrna	gene-CEP52_007822	101.589702	75.175506	55.099222	58.349321	17.98057	0	0	0	0	0	0	0	0	0	0	0
CEP52_007823-T1_mrna	gene-CEP52_007823	75.440136	70.870121	122.745708	57.241463	0	0	0	0	0	0	0	0	4280.139593	0	0	0
CEP52_007824-T1_mrna	gene-CEP52_007824	94.598728	50.929447	51.308127	54.40606	16.749123	0	0	0	0	0	0	0	0	0	0	113.220532
CEP52_007825-T1_mrna	gene-CEP52_007825	8.228167	5.001945	16.737327	9.591719	0	85.256031	0	0	0	0	0	0	0	0	0	59.088056
CEP52_007826-T1_mrna	gene-CEP52_007826	0	2.187654	8.787763	0	0	0	0	0	0	0	0	0	0	0	0	38.779925
CEP52_007827-T1_mrna	gene-CEP52_007827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007828-T1_mrna	gene-CEP52_007828	21.673446	23.426652	11.756604	12.639879	30.812308	0	0	0	0	0	365.099601	0	0	0	0	25.940213
CEP52_007829-T1_mrna	gene-CEP52_007829	140.28151	337.829172	599.062941	355.317991	333.384479	2184.021398	0	0	0	0	3514.040536	6493.777028	5935.94537	0	0	3526.467289
CEP52_007830-T1_mrna	gene-CEP52_007830	231.998031	163.261431	117.957279	164.31824	337.535224	0	0	0	0	0	0	0	0	0	0	208.259791
CEP52_007831-T1_mrna	gene-CEP52_007831	55.785386	127.528	136.151201	21.320357	19.737213	0	0	0	0	0	0	495.873033	0	0	0	133.533125
CEP52_007832-T1_mrna	gene-CEP52_007832	34.723073	32.757795	28.250658	13.377257	86.179502	0	0	0	0	0	0	929.250311	0	0	0	83.117026
CEP52_007833-T1_mrna	gene-CEP52_007833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007834-T1_mrna	gene-CEP52_007834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_017660-T1_mrna	gene-CEP52_017660	51.118596	50.261565	65.358583	0	62.221734	151.369241	968.026929	0	0	0	0	0	0	0	0	0
CEP52_017661-T1_mrna	gene-CEP52_017661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_017662-T1_mrna	gene-CEP52_017662	55.064839	33.229657	0	0	29.145311	0	0	0	0	0	0	0	0	0	0	0
CEP52_017663-T1_mrna	gene-CEP52_017663	0	0	0	40.741643	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_017664-T1_mrna	gene-CEP52_017664	119.753445	141.947376	0	128.489042	126.160676	0	0	0	0	0	0	0	0	0	0	0
CEP52_017665-T1_mrna	gene-CEP52_017665	1873.161603	1463.259613	2062.658653	1168.862861	1190.827046	0	0	3384.157366	0	6598.10645	0	0	0	0	0	0
CEP52_017666-T1_mrna	gene-CEP52_017666	11.29554	9.151043	27.571762	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_017667-T1_mrna	gene-CEP52_017667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007835-T1_mrna	gene-CEP52_007835	10.616053	6.451113	12.956631	6.179145	39.597259	0	0	133.304707	0	0	268.119841	0	0	0	0	0
CEP52_007836-T1_mrna	gene-CEP52_007836	37.952192	20.45256	41.170043	0	40.355652	0	0	0	0	0	0	0	0	0	0	0
CEP52_007837-T1_mrna	gene-CEP52_007837	0	0	0	9.672259	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007838-T1_mrna	gene-CEP52_007838	0	0	23.554146	0	10.270451	0	0	0	0	0	0	0	0	0	0	0
CEP52_007839-T1_mrna	gene-CEP52_007839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007840-T1_mrna	gene-CEP52_007840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007841-T1_mrna	gene-CEP52_007841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007842-T1_mrna	gene-CEP52_007842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007843-T1_mrna	gene-CEP52_007843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007844-T1_mrna	gene-CEP52_007844	0	0	13.937408	19.674933	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007845-T1_mrna	gene-CEP52_007845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007846-T1_mrna	gene-CEP52_007846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007847-T1_mrna	gene-CEP52_007847	0	0	4.44349	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007848-T1_mrna	gene-CEP52_007848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007849-T1_mrna	gene-CEP52_007849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007850-T1_mrna	gene-CEP52_007850	0	4.983321	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007851-T1_mrna	gene-CEP52_007851	7.689655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007852-T1_mrna	gene-CEP52_007852	24.035921	87.124039	19.554129	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007853-T1_mrna	gene-CEP52_007853	0	10.196765	30.78807	0	40.23916	0	0	0	0	0	0	0	0	0	0	0
CEP52_007854-T1_mrna	gene-CEP52_007854	0	34.904684	7.799517	0	71.419577	0	0	0	0	0	0	0	0	0	0	0
CEP52_007855-T1_mrna	gene-CEP52_007855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007856-T1_mrna	gene-CEP52_007856	0	102.296661	69.615336	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007857-T1_mrna	gene-CEP52_007857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007858-T1_mrna	gene-CEP52_007858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007859-T1_mrna	gene-CEP52_007859	0	2.539954	0	7.292748	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007860-T1_mrna	gene-CEP52_007860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007861-T1_mrna	gene-CEP52_007861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.357925
CEP52_007862-T1_mrna	gene-CEP52_007862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007863-T1_mrna	gene-CEP52_007863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007864-T1_mrna	gene-CEP52_007864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007865-T1_mrna	gene-CEP52_007865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007866-T1_mrna	gene-CEP52_007866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007867-T1_mrna	gene-CEP52_007867	0	0	174.900847	0	317.36051	0	0	0	0	0	0	0	0	0	0	0
CEP52_007868-T1_mrna	gene-CEP52_007868	16.239933	0	39.639757	0	25.938157	0	0	0	0	0	0	0	0	0	0	0
CEP52_007869-T1_mrna	gene-CEP52_007869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007870-T1_mrna	gene-CEP52_007870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007871-T1_mrna	gene-CEP52_007871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007872-T1_mrna	gene-CEP52_007872	30.011153	18.181225	12.208101	0	15.944492	0	0	0	0	0	0	0	0	0	0	0
CEP52_007873-T1_mrna	gene-CEP52_007873	0	0	0	12.838323	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007874-T1_mrna	gene-CEP52_007874	7.799881	6.314746	0	9.053946	8.306035	0	0	0	0	0	0	0	0	0	0	0
CEP52_007875-T1_mrna	gene-CEP52_007875	15.26874	36.997092	24.844342	0	16.22283	0	0	0	0	0	0	0	0	0	0	0
CEP52_007876-T1_mrna	gene-CEP52_007876	0	1.351062	8.135627	0	3.554002	0	0	0	0	0	0	0	0	0	0	0
CEP52_007877-T1_mrna	gene-CEP52_007877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007878-T1_mrna	gene-CEP52_007878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007879-T1_mrna	gene-CEP52_007879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007880-T1_mrna	gene-CEP52_007880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007881-T1_mrna	gene-CEP52_007881	30.083725	24.338486	16.317647	34.831401	53.357178	0	0	0	0	0	0	0	0	0	0	0
CEP52_007882-T1_mrna	gene-CEP52_007882	0	5.721601	5.748822	8.208528	0	0	0	177.492122	0	0	0	0	0	0	0	0
CEP52_007883-T1_mrna	gene-CEP52_007883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007884-T1_mrna	gene-CEP52_007884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007885-T1_mrna	gene-CEP52_007885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007886-T1_mrna	gene-CEP52_007886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007887-T1_mrna	gene-CEP52_007887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007888-T1_mrna	gene-CEP52_007888	21.869458	8.843934	8.896542	0	11.633254	0	0	0	0	0	0	0	0	0	0	0
CEP52_007889-T1_mrna	gene-CEP52_007889	20.674971	20.906165	8.410673	0	43.999391	0	0	0	0	0	0	0	0	0	0	0
CEP52_007890-T1_mrna	gene-CEP52_007890	0	0	10.896362	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007891-T1_mrna	gene-CEP52_007891	43.72799	35.245174	124.506799	24.975623	115.919724	0	0	0	0	0	0	0	0	0	0	0
CEP52_007892-T1_mrna	gene-CEP52_007892	0	0	229.430685	0	99.186774	0	0	0	0	0	0	0	0	0	0	0
CEP52_007893-T1_mrna	gene-CEP52_007893	3.387372	2.746233	2.756189	0	0	0	0	85.044547	0	0	0	0	0	0	0	0
CEP52_007894-T1_mrna	gene-CEP52_007894	0	0	0	39.810731	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007895-T1_mrna	gene-CEP52_007895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007896-T1_mrna	gene-CEP52_007896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007897-T1_mrna	gene-CEP52_007897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007898-T1_mrna	gene-CEP52_007898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007899-T1_mrna	gene-CEP52_007899	0	11.797033	11.880524	0	15.518485	0	0	0	0	0	0	0	0	0	0	0
CEP52_007900-T1_mrna	gene-CEP52_007900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007902-T1_mrna	gene-CEP52_007902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007903-T1_mrna	gene-CEP52_007903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007904-T1_mrna	gene-CEP52_007904	0	8.303504	0	0	0	0	0	0	0	0	0	0	0	16743.000528	0	0
CEP52_007905-T1_mrna	gene-CEP52_007905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007906-T1_mrna	gene-CEP52_007906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007907-T1_mrna	gene-CEP52_007907	0	40.084978	23.064796	32.668586	0	0	0	0	0	0	0	0	0	0	0	101.791717
CEP52_007908-T1_mrna	gene-CEP52_007908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007909-T1_mrna	gene-CEP52_007909	123.328136	49.129104	0	135.281374	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007910-T1_mrna	gene-CEP52_007910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007911-T1_mrna	gene-CEP52_007911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_017668-T1_mrna	gene-CEP52_017668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_017669-T1_mrna	gene-CEP52_017669	82.597259	11.076552	89.592152	31.252164	29.145311	0	0	0	0	0	0	0	0	0	0	0
CEP52_017670-T1_mrna	gene-CEP52_017670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_017671-T1_mrna	gene-CEP52_017671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_017672-T1_mrna	gene-CEP52_017672	0	0	8.209248	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007912-T1_mrna	gene-CEP52_007912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007913-T1_mrna	gene-CEP52_007913	0	2.511069	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007914-T1_mrna	gene-CEP52_007914	10.350999	0	0	6.025789	5.515739	0	0	0	0	0	0	0	0	0	0	0
CEP52_007915-T1_mrna	gene-CEP52_007915	137.684147	161.017614	99.576984	97.68531	73.312758	0	0	0	0	0	0	0	0	0	0	219.718366
CEP52_007916-T1_mrna	gene-CEP52_007916	0	21.883644	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007917-T1_mrna	gene-CEP52_007917	3558.90567	6613.334984	6317.827822	7868.408268	4845.561147	0	0	0	0	0	11284.818332	0	0	0	0	1740.109653
CEP52_007918-T1_mrna	gene-CEP52_007918	528.841103	414.954994	208.97824	173.929815	610.077577	313.379453	0	380.038393	0	0	0	0	0	0	0	108.504715
CEP52_007919-T1_mrna	gene-CEP52_007919	50.74215	45.676343	32.11151	32.803981	54.070376	0	0	141.599231	0	0	0	0	0	0	0	40.487619
CEP52_007920-T1_mrna	gene-CEP52_007920	43.411773	48.279073	35.320032	12.553833	69.279177	0	0	0	0	0	0	0	0	0	0	77.936512
CEP52_007921-T1_mrna	gene-CEP52_007921	144.515177	129.660005	156.762813	92.318585	51.169603	0	0	0	0	0	808.622405	0	0	0	0	0
CEP52_007922-T1_mrna	gene-CEP52_007922	0	20.387707	0	0	0	0	0	0	0	0	2546.837879	0	0	0	0	0
CEP52_007923-T1_mrna	gene-CEP52_007923	44.635895	40.610981	45.39484	25.806606	106.839156	0	0	0	0	0	0	0	0	0	0	80.134135
CEP52_007924-T1_mrna	gene-CEP52_007924	154.952714	92.243889	0	0	0	0	0	0	0	0	0	0	0	0	0	556.894404
CEP52_007925-T1_mrna	gene-CEP52_007925	36.366885	53.904135	138.076864	28.003533	90.24432	0	0	304.757595	0	0	0	0	0	0	0	87.051789
CEP52_007926-T1_mrna	gene-CEP52_007926	57.483114	39.884559	40.088388	66.693668	17.48734	0	0	0	0	0	0	0	0	0	0	0
CEP52_007927-T1_mrna	gene-CEP52_007927	0	9.254922	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007928-T1_mrna	gene-CEP52_007928	11.988753	43.619369	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007929-T1_mrna	gene-CEP52_007929	40.408155	32.735237	65.755904	60.447222	67.660695	119.640291	0	0	0	0	0	0	0	0	0	248.724199
CEP52_007930-T1_mrna	gene-CEP52_007930	0	12.539839	18.903178	0	8.247067	0	0	194.563908	0	0	0	0	0	0	0	0
CEP52_007931-T1_mrna	gene-CEP52_007931	31.255529	31.630266	0	0	24.962728	0	0	0	0	0	0	0	0	0	0	0
CEP52_007932-T1_mrna	gene-CEP52_007932	9.802105	23.792143	7.975125	0	20.863711	0	0	0	0	985.926514	0	0	0	0	0	0
CEP52_007933-T1_mrna	gene-CEP52_007933	27.885154	11.217225	90.739716	0	29.515579	0	0	0	0	0	0	0	0	0	0	0
CEP52_007934-T1_mrna	gene-CEP52_007934	23.611176	22.300912	25.614327	18.270106	16.761885	0	0	0	0	0	0	0	0	0	0	0
CEP52_007935-T1_mrna	gene-CEP52_007935	31.762993	38.474399	38.761832	0	33.741497	0	0	0	0	0	0	0	0	0	0	0
CEP52_007936-T1_mrna	gene-CEP52_007936	0	31.262621	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007937-T1_mrna	gene-CEP52_007937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007938-T1_mrna	gene-CEP52_007938	15.881496	25.649599	12.920611	36.530574	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007939-T1_mrna	gene-CEP52_007939	36.570565	19.710863	9.917864	0	12.963983	0	0	0	0	0	0	0	0	0	0	87.539332
CEP52_007940-T1_mrna	gene-CEP52_007940	47.827657	16.132892	19.456972	0	8.488111	0	0	0	0	0	0	0	0	0	0	0
CEP52_007941-T1_mrna	gene-CEP52_007941	0	8.855465	35.752905	25.098566	23.3002	455.990108	0	0	0	0	0	0	0	0	0	157.799111
CEP52_007942-T1_mrna	gene-CEP52_007942	38.685757	46.951908	110.163537	33.606957	41.17281	0	0	243.050364	0	0	0	0	0	0	0	69.452056
CEP52_007943-T1_mrna	gene-CEP52_007943	8.321763	10.10422	40.624797	0	0	690.026179	0	0	0	0	0	0	0	0	0	0
CEP52_007944-T1_mrna	gene-CEP52_007944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007945-T1_mrna	gene-CEP52_007945	24.80053	55.243522	80.715107	21.630734	39.634071	128.505435	0	155.730333	0	624.483786	0	0	0	0	0	89.048494
CEP52_007946-T1_mrna	gene-CEP52_007946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007947-T1_mrna	gene-CEP52_007947	155.418012	176.945584	275.879339	162.821315	270.305177	0	0	0	0	0	0	0	0	0	0	0
CEP52_007948-T1_mrna	gene-CEP52_007948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007949-T1_mrna	gene-CEP52_007949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007950-T1_mrna	gene-CEP52_007950	41.790712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007951-T1_mrna	gene-CEP52_007951	0	11.270178	0	0	29.650606	0	0	0	0	0	0	0	0	0	0	0
CEP52_007952-T1_mrna	gene-CEP52_007952	33.097237	20.093507	13.464386	9.599418	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007953-T1_mrna	gene-CEP52_007953	45.335498	25.682086	51.640185	10.509602	19.303556	0	0	0	0	0	0	0	0	0	0	65.112244
CEP52_007954-T1_mrna	gene-CEP52_007954	9.692975	3.921345	23.659031	11.226986	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007955-T1_mrna	gene-CEP52_007955	0	4.570709	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007956-T1_mrna	gene-CEP52_007956	190.698162	209.896358	98.727271	99.526828	184.079621	359.617146	0	0	0	0	0	0	0	0	0	248.985599
CEP52_007957-T1_mrna	gene-CEP52_007957	0	16.959367	11.38414	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007958-T1_mrna	gene-CEP52_007958	16.91405	2.283817	18.349434	19.682389	30.039098	0	0	0	0	0	0	0	0	0	0	0
CEP52_007959-T1_mrna	gene-CEP52_007959	19.00096	30.657547	30.916017	0	40.330992	0	0	0	0	0	0	506.591382	0	0	0	0
CEP52_007960-T1_mrna	gene-CEP52_007960	183.882691	292.366373	259.316631	268.98828	221.624385	254.196303	0	0	0	0	618.003261	0	0	0	0	440.161831
CEP52_007961-T1_mrna	gene-CEP52_007961	0	40.775415	82.936523	282.494875	53.657658	0	0	0	0	0	0	0	0	0	0	0
CEP52_007962-T1_mrna	gene-CEP52_007962	22.204109	13.468187	36.130655	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007963-T1_mrna	gene-CEP52_007963	26.616428	32.266579	21.654723	46.052208	42.444566	0	0	0	0	0	0	0	0	0	0	0
CEP52_007964-T1_mrna	gene-CEP52_007964	51.394555	159.030913	236.935942	137.724528	54.575268	0	0	0	0	0	862.459827	0	0	0	0	0
CEP52_007965-T1_mrna	gene-CEP52_007965	0	5.297132	0	30.246159	13.936022	0	0	0	0	0	0	0	0	0	0	0
CEP52_007966-T1_mrna	gene-CEP52_007966	13.771329	16.692274	22.408185	15.876532	0	0	0	0	0	0	0	0	0	0	0	98.893541
CEP52_007967-T1_mrna	gene-CEP52_007967	12.687603	15.383949	41.290023	0	0	0	0	0	0	0	0	0	0	0	0	91.111281
CEP52_007968-T1_mrna	gene-CEP52_007968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007969-T1_mrna	gene-CEP52_007969	0	24.25606	16.312265	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007970-T1_mrna	gene-CEP52_007970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007971-T1_mrna	gene-CEP52_007971	72.707723	71.419057	101.409666	12.021072	33.156526	0	0	0	0	0	0	0	0	0	0	74.589236
CEP52_007972-T1_mrna	gene-CEP52_007972	31.127011	25.221114	42.210885	24.160262	33.173192	0	0	0	0	0	0	0	0	0	0	74.509603
CEP52_007973-T1_mrna	gene-CEP52_007973	65.931367	33.269694	40.229287	0	105.038203	0	0	0	0	0	0	0	0	0	0	0
CEP52_007974-T1_mrna	gene-CEP52_007974	6.768952	10.963797	5.507479	7.866584	0	0	0	0	0	0	0	0	0	0	0	0
CEP52_007975-T1_mrna	gene-CEP52_007975	15.545716	8.823106	27.827922	18.142955	6.631237	0	0	0	0	0	0	0	0	0	0	44.654761
