# Program:featureCounts v2.0.6; Command:"featureCounts" "-g" "gene_id" "-G" "alt_fungi/GCA_003957675.1_FeuwUCR1854v2_genomic.fna" "-s" "0" "-a" "alt_fungi/genes/GCA_003957675.1_FeuwUCR1854v2_genomic.fixed.gtf" "--tmpDir" "/scratch/jstajich/" "-o" "results/STAR_fungi_expression/Feuw_read_count.tsv" "-F" "GTF" "-T" "24" "-M" "results/STAR_fungi/Feuw_Mycangia_BH1Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_BH2Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_BH3Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_BH4Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_BH5Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EF1Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EF2Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EF3Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EF4Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EP1Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EP2Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EP3Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EP4Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_LP2Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_LP3Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_LP4Aligned.out.bam" 
Geneid	Chr	Start	End	Strand	Length	results/STAR_fungi/Feuw_Mycangia_BH1Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_BH2Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_BH3Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_BH4Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_BH5Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EF1Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EF2Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EF3Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EF4Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EP1Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EP2Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EP3Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EP4Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_LP2Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_LP3Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_LP4Aligned.out.bam
BHE90_004932	MIKF01000054.1;MIKF01000054.1;MIKF01000054.1;MIKF01000054.1;MIKF01000054.1	94428;94875;95413;95897;96144	94810;95347;95834;96077;96250	-;-;-;-;-	1566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004933	MIKF01000054.1;MIKF01000054.1;MIKF01000054.1;MIKF01000054.1;MIKF01000054.1;MIKF01000054.1;MIKF01000054.1;MIKF01000054.1;MIKF01000054.1;MIKF01000054.1	96979;97164;98109;98378;99335;99596;100058;100234;100515;100962	97106;98041;98314;98788;99541;100005;100181;100462;100902;101037	-;-;-;-;-;-;-;-;-;-	3057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004934	MIKF01000054.1;MIKF01000054.1	101481;102419	102358;102953	+;+	1413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004935	MIKF01000054.1;MIKF01000054.1	103101;103673	103615;103970	-;-	813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004936	MIKF01000054.1;MIKF01000054.1;MIKF01000054.1;MIKF01000054.1;MIKF01000054.1;MIKF01000054.1;MIKF01000054.1;MIKF01000054.1	104540;104686;104785;104886;105477;105595;106022;106570	104620;104731;104833;105414;105536;105942;106477;107067	+;+;+;+;+;+;+;+	2067	2	0	0	2	2	0	0	0	0	0	0	2	0	0	0	0
BHE90_004937	MIKF01000054.1;MIKF01000054.1;MIKF01000054.1;MIKF01000054.1;MIKF01000054.1	107263;108395;108977;109565;109878	108318;108916;109487;109807;109888	-;-;-;-;-	2343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004938	MIKF01000054.1;MIKF01000054.1;MIKF01000054.1;MIKF01000054.1	110477;110725;115113;115242	110673;114179;115187;116683	+;+;+;+	5169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004939	MIKF01000054.1;MIKF01000054.1;MIKF01000054.1	117884;118285;118511	118224;118425;119078	+;+;+	1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004940	MIKF01000054.1;MIKF01000054.1;MIKF01000054.1;MIKF01000054.1	119574;119694;119792;119916	119631;119738;119843;120645	-;-;-;-	885	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004941	MIKF01000054.1;MIKF01000054.1;MIKF01000054.1;MIKF01000054.1	121495;121789;122136;122650	121520;122064;122573;123565	+;+;+;+	1656	8	8	0	2	0	0	0	0	0	2	0	0	0	0	0	0
BHE90_004942	MIKF01000054.1;MIKF01000054.1	123674;125389	125330;125750	-;-	2019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004943	MIKF01000054.1;MIKF01000054.1;MIKF01000054.1;MIKF01000054.1;MIKF01000054.1;MIKF01000054.1;MIKF01000054.1	126604;126831;127063;127451;127643;128793;128922	126765;126999;127384;127589;128303;128844;130077	+;+;+;+;+;+;+	2661	9	24	8	0	4	0	0	0	0	4	0	0	0	0	0	0
BHE90_004944	MIKF01000054.1;MIKF01000054.1	131170;131584	131515;131921	+;+	684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004945	MIKF01000054.1;MIKF01000054.1;MIKF01000054.1;MIKF01000054.1;MIKF01000054.1;MIKF01000054.1	132630;133176;133566;134120;134367;134697	133118;133508;134071;134300;134645;134771	-;-;-;-;-;-	1863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004946	MIKF01000054.1;MIKF01000054.1	136744;136853	136801;137109	-;-	315	0	1	2	12	0	0	0	14	0	0	0	0	0	0	0	0
BHE90_004947	MIKF01000054.1	138780	139106	+	327	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0
BHE90_004948	MIKF01000054.1	140460	141791	+	1332	0	12	2	4	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004949	MIKF01000054.1;MIKF01000054.1;MIKF01000054.1	142087;142249;143535	142177;143484;144142	+;+;+	1935	0	0	2	6	2	0	0	2	0	0	0	0	0	0	0	0
BHE90_004950	MIKF01000054.1;MIKF01000054.1;MIKF01000054.1	144685;145687;146055	145628;145999;146258	-;-;-	1461	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004951	MIKF01000054.1;MIKF01000054.1;MIKF01000054.1;MIKF01000054.1	146839;147142;147679;148374	147094;147614;148315;150343	+;+;+;+	3336	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0
BHE90_004952	MIKF01000054.1	156618	157892	-	1275	6	24	6	6	8	0	0	4	0	0	0	0	0	0	0	0
BHE90_004953	MIKF01000054.1;MIKF01000054.1;MIKF01000054.1;MIKF01000054.1;MIKF01000054.1	159123;159261;159577;159659;160381	159216;159531;159586;159774;160540	+;+;+;+;+	651	58	130	104	50	60	0	0	6	0	2	0	0	0	0	0	0
BHE90_015908	MIKF01000539.1;MIKF01000539.1	1218;2096	2037;2250	-;-	975	0	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0
BHE90_015909	MIKF01000539.1;MIKF01000539.1;MIKF01000539.1;MIKF01000539.1	2753;3809;3963;4499	3758;3903;4452;4935	-;-;-;-	2028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015910	MIKF01000539.1;MIKF01000539.1;MIKF01000539.1	6392;6429;8588	6394;8535;9000	-;-;-	2523	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015911	MIKF01000539.1;MIKF01000539.1;MIKF01000539.1	11819;12031;12177	11962;12114;13658	+;+;+	1710	8	49	33	2	19	2	0	2	0	0	0	0	0	0	0	11
BHE90_015912	MIKF01000539.1	14511	16961	-	2451	0	4	4	2	2	0	0	0	0	0	0	0	0	0	0	2
BHE90_015913	MIKF01000539.1	18385	19329	+	945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015914	MIKF01000539.1;MIKF01000539.1	19889;20318	20268;20756	+;+	819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015915	MIKF01000540.1;MIKF01000540.1	690;946	896;1305	+;+	567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015916	MIKF01000540.1;MIKF01000540.1;MIKF01000540.1;MIKF01000540.1	1374;2923;3142;3882	2871;3091;3821;4126	-;-;-;-	2592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015917	MIKF01000540.1;MIKF01000540.1	8709;9288	9220;9591	+;+	816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015918	MIKF01000540.1;MIKF01000540.1	11036;11162	11084;11589	+;+	477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015919	MIKF01000540.1;MIKF01000540.1;MIKF01000540.1	16704;17362;17919	17301;17867;18011	-;-;-	1197	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015920	MIKF01000540.1	21632	22804	+	1173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015921	MIKF01000541.1;MIKF01000541.1	54;1053	995;1262	-;-	1152	10	5	10	0	3	0	0	0	0	0	0	0	0	0	0	0
BHE90_015922	MIKF01000541.1;MIKF01000541.1	2290;2509	2451;2535	-;-	189	10	48	42	16	8	4	2	2	0	2	0	17	0	0	0	13
BHE90_015923	MIKF01000541.1;MIKF01000541.1	3574;3673	3621;6438	+;+	2814	4	14	8	12	8	0	0	0	0	0	0	0	0	0	0	10
BHE90_015924	MIKF01000541.1;MIKF01000541.1	6756;7026	6956;7046	-;-	222	10	37	80	8	10	0	2	0	0	0	1	1	2	0	0	10
BHE90_015925	MIKF01000541.1;MIKF01000541.1;MIKF01000541.1	8275;8717;9406	8668;9345;9987	-;-;-	1605	11	18	18	4	4	0	0	2	0	0	0	0	0	0	0	0
BHE90_015926	MIKF01000541.1;MIKF01000541.1	10693;11148	11085;11789	+;+	1035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015927	MIKF01000541.1;MIKF01000541.1	14298;16067	16009;16439	-;-	2085	6	32	19	4	4	8	0	2	0	0	0	0	0	0	0	1
BHE90_015928	MIKF01000542.1;MIKF01000542.1	4998;5706	5264;7061	+;+	1623	27	49	18	2	14	12	0	0	0	0	0	0	0	0	0	0
BHE90_015929	MIKF01000542.1;MIKF01000542.1	8234;8865	8802;9102	-;-	807	2	4	2	0	5	0	0	0	0	0	0	2	0	0	0	0
BHE90_015930	MIKF01000542.1;MIKF01000542.1	9550;9709	9653;10474	+;+	870	14	33	4	18	6	0	2	0	0	0	0	2	0	0	0	6
BHE90_015931	MIKF01000542.1	10567	11499	-	933	2	16	8	0	8	2	2	0	0	0	0	0	0	0	0	0
BHE90_015932	MIKF01000542.1	12304	14013	+	1710	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0
BHE90_015933	MIKF01000542.1	14864	15142	+	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015934	MIKF01000542.1;MIKF01000542.1;MIKF01000542.1	15178;15502;16234	15403;16183;17311	+;+;+	1986	16	10	8	2	2	2	0	0	0	0	0	0	0	0	0	0
BHE90_015935	MIKF01000543.1;MIKF01000543.1	1180;2844	2789;3069	-;-	1836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015936	MIKF01000543.1	4563	6365	-	1803	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015937	MIKF01000543.1;MIKF01000543.1;MIKF01000543.1	7694;9981;10137	9924;10088;10158	+;+;+	2361	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015938	MIKF01000543.1;MIKF01000543.1;MIKF01000543.1;MIKF01000543.1	12290;12521;13066;13388	12469;13014;13335;14015	+;+;+;+	1572	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015939	MIKF01000543.1;MIKF01000543.1;MIKF01000543.1	15085;15670;15771	15605;15709;15887	-;-;-	678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015940	MIKF01000543.1;MIKF01000543.1;MIKF01000543.1;MIKF01000543.1	16467;16680;17290;18031	16624;17221;17939;18891	+;+;+;+	2211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015941	MIKF01000543.1;MIKF01000543.1;MIKF01000543.1;MIKF01000543.1;MIKF01000543.1;MIKF01000543.1	20872;21198;21421;21570;21823;22119	21149;21368;21512;21772;22068;22145	-;-;-;-;-;-	1017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015942	MIKF01000544.1;MIKF01000544.1	304;409	352;1001	+;+	642	6	18	8	2	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015943	MIKF01000544.1;MIKF01000544.1	1254;2024	1971;2187	-;-	882	2	14	2	0	8	0	0	0	0	0	0	0	0	0	0	8
BHE90_015944	MIKF01000544.1;MIKF01000544.1;MIKF01000544.1;MIKF01000544.1	2422;2505;3020;3348	2454;2963;3193;3401	+;+;+;+	720	14	14	10	13	6	0	0	0	0	0	0	0	0	0	0	0
BHE90_015945	MIKF01000544.1;MIKF01000544.1;MIKF01000544.1	3449;4747;5266	4696;5218;5345	-;-;-	1800	4	6	4	2	4	0	0	0	0	0	0	0	0	0	0	0
BHE90_015946	MIKF01000544.1;MIKF01000544.1	8028;8860	8731;9721	-;-	1566	7	7	4	0	4	0	0	0	0	0	0	0	0	0	0	2
BHE90_015947	MIKF01000544.1	11307	12500	+	1194	10	16	2	4	6	0	0	0	0	0	0	0	0	0	0	2
BHE90_015948	MIKF01000544.1;MIKF01000544.1	12552;12777	12721;12939	-;-	333	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015949	MIKF01000544.1;MIKF01000544.1	13501;16694	16646;19850	+;+	6303	6	19	6	0	4	0	0	0	0	0	0	0	2	0	0	2
BHE90_015950	MIKF01000545.1;MIKF01000545.1;MIKF01000545.1;MIKF01000545.1;MIKF01000545.1	2458;3283;3676;4186;4249	3224;3611;4074;4191;4487	-;-;-;-;-	1740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015951	MIKF01000545.1	6238	6708	+	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015952	MIKF01000545.1;MIKF01000545.1;MIKF01000545.1;MIKF01000545.1;MIKF01000545.1;MIKF01000545.1	7348;7484;8509;8648;8849;8997	7427;8435;8573;8792;8934;9114	-;-;-;-;-;-	1446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015953	MIKF01000545.1	9515	11425	+	1911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015954	MIKF01000545.1;MIKF01000545.1;MIKF01000545.1;MIKF01000545.1;MIKF01000545.1;MIKF01000545.1;MIKF01000545.1	11975;12530;12756;13449;13584;14035;14406	12470;12703;13381;13529;14002;14297;14599	-;-;-;-;-;-;-	2253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015955	MIKF01000545.1	15203	16078	-	876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015956	MIKF01000545.1;MIKF01000545.1;MIKF01000545.1;MIKF01000545.1;MIKF01000545.1	16668;16773;17351;17669;18176	16718;17291;17616;18118;18332	+;+;+;+;+	1443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015957	MIKF01000545.1	22266	22676	+	411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015958	MIKF01000546.1;MIKF01000546.1	115;1411	1357;1832	-;-	1665	66	167	42	41	63	10	0	0	0	0	2	0	0	0	0	2
BHE90_015959	MIKF01000546.1;MIKF01000546.1;MIKF01000546.1	2436;2638;2779	2523;2723;4302	+;+;+	1698	48	133	66	56	32	2	2	0	0	0	0	0	0	0	0	2
BHE90_015960	MIKF01000546.1;MIKF01000546.1;MIKF01000546.1;MIKF01000546.1;MIKF01000546.1	4915;5151;5358;5567;6035	5096;5301;5446;5981;6067	-;-;-;-;-	870	88	155	75	61	90	2	0	2	0	0	2	0	0	0	0	17
BHE90_015961	MIKF01000546.1;MIKF01000546.1;MIKF01000546.1	6385;6733;9885	6684;9826;9979	-;-;-	3489	6	55	22	6	16	0	0	0	0	0	2	0	0	0	0	0
BHE90_015962	MIKF01000546.1;MIKF01000546.1	12818;13560	13198;13634	+;+	456	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015963	MIKF01000546.1;MIKF01000546.1;MIKF01000546.1	13752;13969;14569	13911;14491;14938	-;-;-	1053	23	30	8	14	18	0	0	0	0	0	2	0	0	0	0	0
BHE90_015964	MIKF01000546.1;MIKF01000546.1;MIKF01000546.1	15751;16538;16859	16489;16795;16950	-;-;-	1089	6	10	2	8	2	2	0	2	0	0	0	0	0	0	0	8
BHE90_015965	MIKF01000546.1	18410	19717	+	1308	0	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015966	MIKF01000546.1;MIKF01000546.1	20390;20912	20825;21909	-;-	1434	4	16	11	0	2	0	0	2	0	0	0	0	0	0	0	4
BHE90_015967	MIKF01000547.1	3162	4481	-	1320	29	34	8	14	20	4	0	4	0	2	0	0	0	0	0	0
BHE90_015968	MIKF01000547.1	5486	6502	-	1017	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015969	MIKF01000547.1;MIKF01000547.1;MIKF01000547.1	7404;7785;8251	7733;8194;8419	-;-;-	909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015970	MIKF01000547.1;MIKF01000547.1	8856;9407	8909;10648	+;+	1296	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015971	MIKF01000547.1;MIKF01000547.1;MIKF01000547.1;MIKF01000547.1;MIKF01000547.1	12898;13038;16450;18695;20850	12988;16059;17698;20776;22106	+;+;+;+;+	7701	2	1	6	4	0	3	0	3	0	0	0	0	0	0	0	0
BHE90_015972	MIKF01000548.1	17	486	-	470	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015973	MIKF01000548.1;MIKF01000548.1	2752;2839	2782;3044	+;+	237	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015974	MIKF01000548.1;MIKF01000548.1;MIKF01000548.1;MIKF01000548.1;MIKF01000548.1;MIKF01000548.1	3707;4092;4175;4500;4605;5301	4035;4122;4318;4548;5244;5481	+;+;+;+;+;+	1374	10	1	4	0	5	0	0	0	0	0	0	0	0	0	0	0
BHE90_015975	MIKF01000548.1;MIKF01000548.1	7371;8406	8348;8687	+;+	1260	38	174	52	106	57	5	0	0	0	0	0	1	0	0	0	4
BHE90_015976	MIKF01000548.1;MIKF01000548.1;MIKF01000548.1;MIKF01000548.1;MIKF01000548.1	9051;9436;10380;10590;11393	9377;10326;10538;11339;11659	-;-;-;-;-	2394	10	38	13	8	6	0	0	0	0	4	0	0	0	0	0	0
BHE90_015977	MIKF01000548.1;MIKF01000548.1;MIKF01000548.1;MIKF01000548.1;MIKF01000548.1	12264;12611;12760;13199;16330	12550;12711;13146;16273;16799	+;+;+;+;+	4320	12	56	18	12	42	4	0	0	0	0	0	0	0	0	0	0
BHE90_015978	MIKF01000548.1;MIKF01000548.1	20742;21406	21326;22488	+;+	1668	10	27	6	2	4	0	0	2	0	0	0	0	0	0	0	2
BHE90_004954	MIKF01000055.1;MIKF01000055.1	359;882	831;975	-;-	567	3	8	2	0	2	0	0	0	0	0	0	0	0	0	0	2
BHE90_004955	MIKF01000055.1;MIKF01000055.1	1472;2202	2143;2318	-;-	789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004956	MIKF01000055.1;MIKF01000055.1;MIKF01000055.1	4034;4152;4374	4100;4264;4604	+;+;+	411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004957	MIKF01000055.1;MIKF01000055.1;MIKF01000055.1	5199;5435;5763	5368;5654;6311	-;-;-	939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004958	MIKF01000055.1	6780	8213	+	1434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004959	MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1	8934;9096;9316;10094;10299	9028;9239;10045;10227;10416	+;+;+;+;+	1221	0	0	6	0	0	2	1	4	0	2	0	0	0	0	0	1
BHE90_004960	MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1	10723;10986;11142;11590;11979	10926;11087;11513;11928;12059	-;-;-;-;-	1098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004961	MIKF01000055.1	12807	12895	+	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004962	MIKF01000055.1	16298	17368	+	1071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004963	MIKF01000055.1	17745	18680	-	936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004964	MIKF01000055.1	19483	20034	-	552	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004965	MIKF01000055.1	20482	21261	-	780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004966	MIKF01000055.1	22025	23053	-	1029	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004967	MIKF01000055.1	24739	25569	-	831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004968	MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1	28509;28854;29101;30051	28805;29045;29992;30799	-;-;-;-	2130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004969	MIKF01000055.1	33203	34474	-	1272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004970	MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1	35185;35583;35814;36301	35509;35760;36250;36914	+;+;+;+	1554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004971	MIKF01000055.1	37488	38492	-	1005	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004972	MIKF01000055.1;MIKF01000055.1;MIKF01000055.1	39513;39715;40138	39654;40083;40442	-;-;-	816	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004973	MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1	41109;41639;42092;42578	41588;42044;42526;43266	-;-;-;-	2010	0	2	4	0	2	0	0	0	0	0	0	0	0	0	0	0
BHE90_004974	MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1	44344;44499;44848;45643;46512	44436;44795;45201;46340;46572	+;+;+;+;+	1503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004975	MIKF01000055.1;MIKF01000055.1;MIKF01000055.1	47099;47187;47908	47135;47854;48246	+;+;+	1044	2	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004976	MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1	49343;49507;49622;49923;50189	49457;49574;49872;50122;51033	+;+;+;+;+	1479	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
BHE90_004977	MIKF01000055.1;MIKF01000055.1;MIKF01000055.1	51359;51465;52216	51410;52168;52224	-;-;-	765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004978	MIKF01000055.1;MIKF01000055.1;MIKF01000055.1	52796;52889;53026	52821;52968;53258	+;+;+	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004979	MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1	53417;53693;53809;53994	53631;53745;53936;54104	+;+;+;+	507	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
BHE90_004980	MIKF01000055.1;MIKF01000055.1;MIKF01000055.1	55200;55380;56932	55315;56863;57227	+;+;+	1896	0	4	2	0	4	0	0	0	0	0	0	0	0	0	0	0
BHE90_004981	MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1	58278;58547;59109;59875	58486;59053;59821;60107	+;+;+;+	1662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004982	MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1	60945;61118;61640;61967	61052;61586;61913;62339	+;+;+;+	1224	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0
BHE90_004983	MIKF01000055.1;MIKF01000055.1	62817;64245	64181;64301	-;-	1422	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
BHE90_004984	MIKF01000055.1;MIKF01000055.1;MIKF01000055.1	64946;65290;66852	65213;66799;68052	+;+;+	2979	0	8	2	0	4	0	0	0	0	0	0	0	0	0	0	0
BHE90_004985	MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1	68450;68706;68982;69221	68653;68931;69165;69845	-;-;-;-	1239	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
BHE90_004986	MIKF01000055.1;MIKF01000055.1	72062;72467	72335;72660	+;+	468	0	2	4	2	2	0	0	0	0	0	0	0	0	0	0	0
BHE90_004987	MIKF01000055.1;MIKF01000055.1;MIKF01000055.1	74060;74319;75205	74249;75151;75522	+;+;+	1341	0	8	10	10	2	2	0	0	0	0	0	0	0	0	0	2
BHE90_004988	MIKF01000055.1;MIKF01000055.1;MIKF01000055.1	75947;76030;76617	75957;76547;76645	-;-;-	558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004989	MIKF01000055.1	78474	80090	+	1617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004990	MIKF01000055.1	81160	81687	+	528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004991	MIKF01000055.1	82817	83695	+	879	1	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0
BHE90_004992	MIKF01000055.1;MIKF01000055.1	86612;88026	87975;88158	-;-	1497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004993	MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1	89915;90039;90505;90954;91072;91221;91359	89980;90453;90896;91025;91169;91305;91679	+;+;+;+;+;+;+	1449	6	10	6	0	7	0	0	0	0	0	0	0	0	0	0	0
BHE90_004994	MIKF01000055.1;MIKF01000055.1	92863;93070	93015;93645	+;+	729	70	410	306	80	211	10	3	12	0	6	0	20	1	0	4	29
BHE90_004995	MIKF01000055.1;MIKF01000055.1	94272;95305	95246;95466	-;-	1137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004996	MIKF01000055.1	97476	98384	+	909	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
